HEADER
VTF File Version,1.1
VTF File Type,0
PID,2594
Generated on,2022-01-14 05:31:23
Resolution,ms
Min Resolution,ns
Trace Version,1.1
TraceID,2594
XRT Version,2021.1

STRUCTURE
Group_Start,Host APIs
Group_Start,OpenCL API Calls
Dynamic_Row,1,General,API Events not associated with a Queue
Static_Row,2,Queue 0x56138d026170,API events associated with the command queue
Group_End,OpenCL API Calls
Group_Start,Data Transfer
Dynamic_Row,3,Read,Read data transfers from global memory to host
Dynamic_Row,4,Write,Write data transfer from host to global memory
Dynamic_Row,5,Copy,Copy data transfers from global memory to global memory
Group_End,Data Transfer
Group_Start,Kernel Enqueues
Dynamic_Row_Summary,6,xilinx_u50_gen3x16_xdma_201920_3:DGN_compute_one_graph.link:DGN_compute_one_graph,Kernel Enqueue
Group_End,Kernel Enqueues
Group_End,Host APIs

MAPPING
25,0:0:0
24,1:1:1
23,DGN_compute_one_graph
22,DGN_compute_one_graph.link
16,HBM[0]
13,clCreateBuffer
7,clCreateCommandQueue
6,clCreateContext
11,clCreateKernel
9,clCreateProgramWithBinary
18,clEnqueueMigrateMemObjects
15,clEnqueueTask
20,clFinish
4,clGetDeviceIDs
8,clGetDeviceInfo
1,clGetExtensionFunctionAddress
2,clGetExtensionFunctionAddressForPlatform
3,clGetPlatformInfo
26,clReleaseCommandQueue
28,clReleaseContext
10,clReleaseDevice
27,clReleaseKernel
19,clReleaseMemObject
12,clReleaseProgram
5,clRetainDevice
17,clRetainMemObject
14,clSetKernelArg
21,xilinx_u50_gen3x16_xdma_201920_3

EVENTS
1,0,38.392746,1,OPENCL_API_CALL,1
2,0,38.408381,1,OPENCL_API_CALL,2
3,2,38.419094,1,OPENCL_API_CALL,2
4,1,38.422222,1,OPENCL_API_CALL,1
5,0,38.424509,1,OPENCL_API_CALL,1
6,0,38.425866,1,OPENCL_API_CALL,2
7,6,38.427371,1,OPENCL_API_CALL,2
8,5,38.428113,1,OPENCL_API_CALL,1
9,0,38.429584,1,OPENCL_API_CALL,3
10,9,38.431715,1,OPENCL_API_CALL,3
11,0,38.432615,1,OPENCL_API_CALL,3
12,11,38.433559,1,OPENCL_API_CALL,3
13,0,38.434515,1,OPENCL_API_CALL,3
14,13,38.435422,1,OPENCL_API_CALL,3
15,0,38.436057,1,OPENCL_API_CALL,3
16,15,38.436831,1,OPENCL_API_CALL,3
17,0,38.450848,1,OPENCL_API_CALL,4
18,17,38.507439,1,OPENCL_API_CALL,4
19,0,38.514650,1,OPENCL_API_CALL,4
20,19,38.520130,1,OPENCL_API_CALL,4
21,0,38.521216,1,OPENCL_API_CALL,4
22,21,38.522380,1,OPENCL_API_CALL,4
23,0,88.902857,1,OPENCL_API_CALL,3
24,23,88.918264,1,OPENCL_API_CALL,3
25,0,88.922140,1,OPENCL_API_CALL,3
26,25,88.924427,1,OPENCL_API_CALL,3
27,0,88.970306,1,OPENCL_API_CALL,4
28,27,88.974759,1,OPENCL_API_CALL,4
29,0,88.977259,1,OPENCL_API_CALL,4
30,29,88.979288,1,OPENCL_API_CALL,4
31,0,89.055690,1,OPENCL_API_CALL,5
32,31,89.061457,1,OPENCL_API_CALL,5
33,0,89.063671,1,OPENCL_API_CALL,5
34,33,89.065298,1,OPENCL_API_CALL,5
35,0,133.828232,1,OPENCL_API_CALL,5
36,35,133.844761,1,OPENCL_API_CALL,5
37,0,133.848752,1,OPENCL_API_CALL,6
38,37,174.666911,1,OPENCL_API_CALL,6
39,0,174.682239,1,OPENCL_API_CALL,7
40,39,174.694426,1,OPENCL_API_CALL,7
41,0,174.704190,1,OPENCL_API_CALL,8
42,41,192.107046,1,OPENCL_API_CALL,8
43,0,192.120037,1,OPENCL_API_CALL,8
44,43,192.126170,1,OPENCL_API_CALL,8
45,0,192.156126,1,OPENCL_API_CALL,5
46,45,192.159062,1,OPENCL_API_CALL,5
47,0,192.162659,1,OPENCL_API_CALL,5
48,47,192.164619,1,OPENCL_API_CALL,5
49,0,192.173459,1,OPENCL_API_CALL,9
50,49,572.377942,1,OPENCL_API_CALL,9
51,0,572.399724,1,OPENCL_API_CALL,10
52,51,572.407336,1,OPENCL_API_CALL,10
53,0,572.408580,1,OPENCL_API_CALL,10
54,53,572.409804,1,OPENCL_API_CALL,10
55,0,572.432231,1,OPENCL_API_CALL,11
56,55,619.669200,1,OPENCL_API_CALL,11
57,0,619.687497,1,OPENCL_API_CALL,12
58,57,619.699700,1,OPENCL_API_CALL,12
59,0,619.703704,1,OPENCL_API_CALL,10
60,59,619.707568,1,OPENCL_API_CALL,10
61,0,860.063893,1,OPENCL_API_CALL,13
