HEADER
VTF File Version,1.1
VTF File Type,0
PID,35157
Generated on,2022-01-07 18:22:10
Resolution,ms
Min Resolution,ns
Trace Version,1.1
TraceID,35157
XRT Version,2021.1

STRUCTURE
Group_Start,Host APIs
Group_Start,OpenCL API Calls
Dynamic_Row,1,General,API Events not associated with a Queue
Static_Row,2,Queue 0x559975fdd3a0,API events associated with the command queue
Group_End,OpenCL API Calls
Group_Start,Data Transfer
Dynamic_Row,3,Read,Read data transfers from global memory to host
Dynamic_Row,4,Write,Write data transfer from host to global memory
Dynamic_Row,5,Copy,Copy data transfers from global memory to global memory
Group_End,Data Transfer
Group_Start,Kernel Enqueues
Dynamic_Row_Summary,6,xilinx_u50_gen3x16_xdma_201920_3:DGN_compute_one_graph.link:DGN_compute_one_graph,Kernel Enqueue
Group_End,Kernel Enqueues
Group_End,Host APIs

MAPPING
25,0:0:0
24,1:1:1
23,DGN_compute_one_graph
22,DGN_compute_one_graph.link
16,HBM[0]
13,clCreateBuffer
7,clCreateCommandQueue
6,clCreateContext
11,clCreateKernel
9,clCreateProgramWithBinary
18,clEnqueueMigrateMemObjects
15,clEnqueueTask
20,clFinish
4,clGetDeviceIDs
8,clGetDeviceInfo
1,clGetExtensionFunctionAddress
2,clGetExtensionFunctionAddressForPlatform
3,clGetPlatformInfo
26,clReleaseCommandQueue
28,clReleaseContext
10,clReleaseDevice
27,clReleaseKernel
19,clReleaseMemObject
12,clReleaseProgram
5,clRetainDevice
17,clRetainMemObject
14,clSetKernelArg
21,xilinx_u50_gen3x16_xdma_201920_3

EVENTS
1,0,41.085069,1,OPENCL_API_CALL,1
2,0,41.101469,1,OPENCL_API_CALL,2
3,2,41.110600,1,OPENCL_API_CALL,2
4,1,41.113394,1,OPENCL_API_CALL,1
5,0,41.115738,1,OPENCL_API_CALL,1
6,0,41.116918,1,OPENCL_API_CALL,2
7,6,41.118336,1,OPENCL_API_CALL,2
8,5,41.119062,1,OPENCL_API_CALL,1
9,0,41.120511,1,OPENCL_API_CALL,3
10,9,41.122618,1,OPENCL_API_CALL,3
11,0,41.123465,1,OPENCL_API_CALL,3
12,11,41.124258,1,OPENCL_API_CALL,3
13,0,41.125187,1,OPENCL_API_CALL,3
14,13,41.125987,1,OPENCL_API_CALL,3
15,0,41.126547,1,OPENCL_API_CALL,3
16,15,41.127238,1,OPENCL_API_CALL,3
17,0,41.143623,1,OPENCL_API_CALL,4
18,17,41.203602,1,OPENCL_API_CALL,4
19,0,41.212394,1,OPENCL_API_CALL,4
20,19,41.218098,1,OPENCL_API_CALL,4
21,0,41.219149,1,OPENCL_API_CALL,4
22,21,41.220116,1,OPENCL_API_CALL,4
23,0,73.127402,1,OPENCL_API_CALL,3
24,23,73.144558,1,OPENCL_API_CALL,3
25,0,73.148805,1,OPENCL_API_CALL,3
26,25,73.150915,1,OPENCL_API_CALL,3
27,0,73.197992,1,OPENCL_API_CALL,4
28,27,73.202795,1,OPENCL_API_CALL,4
29,0,73.205795,1,OPENCL_API_CALL,4
30,29,73.208372,1,OPENCL_API_CALL,4
31,0,73.223442,1,OPENCL_API_CALL,5
